oem,model,rssi correction (android rssi + rssi correction = iphone rssi),tx (as iphone would report for same power),has direct measurement
Samsung,SCL21,-3,-24,no
Samsung,SCL22,-3,-24,no
Samsung,SCL23,0,-27,no
Samsung,SCL24,-5,-29,no
Samsung,SCT21,-3,-24,no
Samsung,SCV31,4,-21,no
Samsung,SCV32,-3,-24,no
Samsung,SCV33,-1,-28,yes
Samsung,SCV34,2,-31,no
Samsung,SCV35,-1,-25,no
Samsung,SCV36,1,-29,yes
Samsung,SCV37,-3,-21,no
Samsung,SCV38,-1,-27,no
Samsung,SCV39,-1,-29,no
Samsung,SCV40,0,-31,no
Samsung,SCV41,-3,-24,no
Samsung,SCV42,-7,-27,no
Samsung,SCV43,-3,-24,no
Samsung,SCV43-j,-3,-24,no
Samsung,SCV43-u,-3,-24,no
Samsung,SCV44,-3,-24,no
Samsung,SCV45,-3,-24,no
Samsung,SCV46,-3,-24,no
Samsung,SCV46-j,-3,-24,no
Samsung,SCV46-u,-3,-24,no
Samsung,SCV47,-3,-24,no
Samsung,SGH-I257M,-3,-24,no
Samsung,SGH-I317M,-3,-24,no
Samsung,SGH-I337M,-3,-24,no
Samsung,SGH-I467M,-3,-24,no
Samsung,SGH-I497,-3,-24,no
Samsung,SGH-I527M,-3,-24,no
Samsung,SGH-I537,-3,-24,no
Samsung,SGH-I547C,-3,-24,no
Samsung,SGH-I717,-3,-24,no
Samsung,SGH-I717D,-3,-24,no
Samsung,SGH-I717M,-3,-24,no
Samsung,SGH-I717R,-3,-24,no
Samsung,SGH-I727,-3,-24,no
Samsung,SGH-I727R,-3,-24,no
Samsung,SGH-I747M,-3,-24,no
Samsung,SGH-I748,-3,-24,no
Samsung,SGH-I757M,-3,-24,no
Samsung,SGH-I827D,-3,-24,no
Samsung,SGH-I896,-3,-24,no
Samsung,SGH-I927,-3,-24,no
Samsung,SGH-I957D,-3,-24,no
Samsung,SGH-I957M,-3,-24,no
Samsung,SGH-I957R,-3,-24,no
Samsung,SGH-I987,-3,-24,no
Samsung,SGH-M819N,-3,-24,no
Samsung,SGH-M919,-3,-24,no
Samsung,SGH-M919N,-3,-24,no
Samsung,SGH-M919V,-3,-24,no
Samsung,SGH-N037,2,-31,no
Samsung,SGH-N075T,-3,-24,no
Samsung,SGH-S730G,-3,-24,no
Samsung,SGH-S730M,-3,-24,no
Samsung,SGH-S959G,-3,-24,no
Samsung,SGH-S970G,-3,-24,no
Samsung,SGH-T399,-3,-24,no
Samsung,SGH-T399N,-3,-24,no
Samsung,SGH-T499,-3,-24,no
Samsung,SGH-T499V,-3,-24,no
Samsung,SGH-T499Y,-3,-24,no
Samsung,SGH-T589,-3,-24,no
Samsung,SGH-T589R,-3,-24,no
Samsung,SGH-T589W,-3,-24,no
Samsung,SGH-T599,-3,-24,no
Samsung,SGH-T599N,-3,-24,no
Samsung,SGH-T599V,-3,-24,no
Samsung,SGH-T679,-3,-24,no
Samsung,SGH-T679M,-3,-24,no
Samsung,SGH-T699,-3,-24,no
Samsung,SGH-T759,-3,-24,no
Samsung,SGH-T769,-3,-24,no
Samsung,SGH-T779,-3,-24,no
Samsung,SGH-T839,-3,-24,no
Samsung,SGH-T849,-3,-24,no
Samsung,SGH-T859,-3,-24,no
Samsung,SGH-T869,-3,-24,no
Samsung,SGH-T879,-3,-24,no
Samsung,SGH-T889,-3,-24,no
Samsung,SGH-T889V,-3,-24,no
Samsung,SGH-T959,-3,-24,no
Samsung,SGH-T959D,-3,-24,no
Samsung,SGH-T959P,-3,-24,no
Samsung,SGH-T959V,-3,-24,no
Samsung,SGH-T959W,-3,-24,no
Samsung,SGH-T989,-3,-24,no
Samsung,SGH-T989D,-3,-24,no
Samsung,SGH-T999,-3,-24,no
Samsung,SGH-T999L,-3,-24,no
Samsung,SGH-T999N,-3,-24,no
Samsung,SGH-T999V,-3,-24,no
Samsung,SHV-E110S,-3,-24,no
Samsung,SHV-E120K,-3,-24,no
Samsung,SHV-E120L,-3,-24,no
Samsung,SHV-E120S,-3,-24,no
Samsung,SHV-E140K,-3,-24,no
Samsung,SHV-E140L,-3,-24,no
Samsung,SHV-E140S,-3,-24,no
Samsung,SHV-E150S,-3,-24,no
Samsung,SHV-E160K,-3,-24,no
Samsung,SHV-E160L,-3,-24,no
Samsung,SHV-E160S,-3,-24,no
Samsung,SHV-E170K,-3,-24,no
Samsung,SHV-E170L,-3,-24,no
Samsung,SHV-E170S,-3,-24,no
Samsung,SHV-E210K,-3,-24,no
Samsung,SHV-E210L,-3,-24,no
Samsung,SHV-E210S,-3,-24,no
Samsung,SHV-E220S,-3,-24,no
Samsung,SHV-E230K,-3,-24,no
Samsung,SHV-E230L,-3,-24,no
Samsung,SHV-E230S,-3,-24,no
Samsung,SHV-E250K,-3,-24,no
Samsung,SHV-E250L,-3,-24,no
Samsung,SHV-E250S,-3,-24,no
Samsung,SHV-E270K,-3,-24,no
Samsung,SHV-E270L,-3,-24,no
Samsung,SHV-E270S,-3,-24,no
Samsung,SHV-E275K,-3,-24,no
Samsung,SHV-E275S,-3,-24,no
Samsung,SHV-E300K,-3,-24,no
Samsung,SHV-E300L,-3,-24,no
Samsung,SHV-E300S,-3,-24,no
Samsung,SHV-E310K,-3,-24,no
Samsung,SHV-E310L,-3,-24,no
Samsung,SHV-E310S,-3,-24,no
Samsung,SHV-E330K,-3,-24,no
Samsung,SHV-E330L,-3,-24,no
Samsung,SHV-E330S,-3,-24,no
Samsung,SHV-E370D,-3,-24,no
Samsung,SHV-E370K,-3,-24,no
Samsung,SHV-E400K,-3,-24,no
Samsung,SHV-E400S,-3,-24,no
Samsung,SHV-E470S,-3,-24,no
Samsung,SHV-E500L,-3,-24,no
Samsung,SHV-E500S,-3,-24,no
Samsung,SHW-M100S,-3,-24,no
Samsung,SHW-M110S,-3,-24,no
Samsung,SHW-M115S,-3,-24,no
Samsung,SHW-M130K,-3,-24,no
Samsung,SHW-M130L,-3,-24,no
Samsung,SHW-M135K,-3,-24,no
Samsung,SHW-M135L,-3,-24,no
Samsung,SHW-M180K,-3,-24,no
Samsung,SHW-M180L,-3,-24,no
Samsung,SHW-M180S,-3,-24,no
Samsung,SHW-M180W,-3,-24,no
Samsung,SHW-M190S,-3,-24,no
Samsung,SHW-M220L,-3,-24,no
Samsung,SHW-M240S,-3,-24,no
Samsung,SHW-M250K,-3,-24,no
Samsung,SHW-M250L,-3,-24,no
Samsung,SHW-M250S,-3,-24,no
Samsung,SHW-M290K,-3,-24,no
Samsung,SHW-M290S,-3,-24,no
Samsung,SHW-M300W,-3,-24,no
Samsung,SHW-M305W,-3,-24,no
Samsung,SHW-M340D,-3,-24,no
Samsung,SHW-M340K,-3,-24,no
Samsung,SHW-M340L,-3,-24,no
Samsung,SHW-M340S,-3,-24,no
Samsung,SHW-M380K,-3,-24,no
Samsung,SHW-M380S,-3,-24,no
Samsung,SHW-M380W,-3,-24,no
Samsung,SHW-M430W,-3,-24,no
Samsung,SHW-M440S,-3,-24,no
Samsung,SHW-M460D,-3,-24,no
Samsung,SHW-M480K,-3,-24,no
Samsung,SHW-M480S,-3,-24,no
Samsung,SHW-M480W,-3,-24,no
Samsung,SHW-M485W,-3,-24,no
Samsung,SHW-M486W,-3,-24,no
Samsung,SHW-M500W,-3,-24,no
Samsung,SHW-M570S,-3,-24,no
Samsung,SHW-M580D,-3,-24,no
Samsung,SHW-M585D,-3,-24,no
Samsung,SM-A015A,-3,-24,no
Samsung,SM-A015AZ,-3,-24,no
Samsung,SM-A015F,-3,-24,no
Samsung,SM-A015G,-3,-24,no
Samsung,SM-A015M,-3,-24,no
Samsung,SM-A015T1,-3,-24,no
Samsung,SM-A015V,-3,-24,no
Samsung,SM-A102N,-3,-24,no
Samsung,SM-A102U,-3,-24,no
Samsung,SM-A102U1,-3,-24,no
Samsung,SM-A102W,-3,-24,no
Samsung,SM-A105F,-4,-27,no
Samsung,SM-A105FN,-4,-27,yes
Samsung,SM-A105G,-4,-27,no
Samsung,SM-A105M,-4,-27,no
Samsung,SM-A105N,-4,-27,no
Samsung,SM-A107F,-3,-24,no
Samsung,SM-A107M,-3,-24,no
Samsung,SM-A115A,-3,-24,no
Samsung,SM-A115AZ,-3,-24,no
Samsung,SM-A115F,-3,-24,no
Samsung,SM-A115M,-3,-24,no
Samsung,SM-A115U,-3,-24,no
Samsung,SM-A202F,-3,-24,no
Samsung,SM-A202K,-3,-24,no
Samsung,SM-A205F,-3,-24,no
Samsung,SM-A205FN,-3,-24,no
Samsung,SM-A205G,-3,-24,no
Samsung,SM-A205GN,-3,-24,no
Samsung,SM-A205S,-3,-24,no
Samsung,SM-A205U,-3,-24,no
Samsung,SM-A205U1,-3,-24,no
Samsung,SM-A205W,-3,-24,no
Samsung,SM-A205YN,-3,-24,no
Samsung,SM-A2070,-3,-24,no
Samsung,SM-A207F,-3,-24,no
Samsung,SM-A207M,-3,-24,no
Samsung,SM-A217F,-3,-24,no
Samsung,SM-A217M,-3,-24,no
Samsung,SM-A217N,-3,-24,no
Samsung,SM-A260F,-3,-24,no
Samsung,SM-A260G,-3,-24,no
Samsung,SM-A3000,-3,-18,no
Samsung,SM-A3009,-3,-18,no
Samsung,SM-A300F,-3,-18,no
Samsung,SM-A300FU,-3,-18,yes
Samsung,SM-A300G,-3,-18,no
Samsung,SM-A300H,-3,-18,no
Samsung,SM-A300M,-3,-18,no
Samsung,SM-A300X,-3,-18,no
Samsung,SM-A300XU,-3,-18,no
Samsung,SM-A300XZ,-3,-18,no
Samsung,SM-A300Y,-3,-18,no
Samsung,SM-A300YZ,-3,-18,no
Samsung,SM-A3050,-3,-24,no
Samsung,SM-A3051,-3,-24,no
Samsung,SM-A3058,-3,-24,no
Samsung,SM-A305F,-3,-24,no
Samsung,SM-A305FN,-3,-24,no
Samsung,SM-A305G,-3,-24,no
Samsung,SM-A305GN,-3,-24,no
Samsung,SM-A305GT,-3,-24,no
Samsung,SM-A305N,-3,-24,no
Samsung,SM-A305YN,-3,-24,no
Samsung,SM-A307FN,-3,-24,no
Samsung,SM-A307G,-3,-24,no
Samsung,SM-A307GN,-3,-24,no
Samsung,SM-A307GT,-3,-24,no
Samsung,SM-A310F,-3,-24,no
Samsung,SM-A310M,-3,-24,no
Samsung,SM-A310N0,-3,-24,no
Samsung,SM-A310X,-3,-24,no
Samsung,SM-A310Y,-3,-24,no
Samsung,SM-A315F,-3,-24,no
Samsung,SM-A315G,-3,-24,no
Samsung,SM-A315N,-3,-24,no
Samsung,SM-A320F,-17,-26,no
Samsung,SM-A320FL,-17,-26,yes
Samsung,SM-A320X,-17,-26,no
Samsung,SM-A320Y,-3,-24,no
Samsung,SM-A405FM,-3,-24,no
Samsung,SM-A405FN,-3,-24,no
Samsung,SM-A405S,-3,-24,no
Samsung,SM-A415F,-3,-24,no
Samsung,SM-A5000,-3,-24,no
Samsung,SM-A5009,-3,-24,no
Samsung,SM-A500F,-3,-24,no
Samsung,SM-A500F1,-3,-24,no
Samsung,SM-A500FU,-3,-24,no
Samsung,SM-A500G,-3,-24,no
Samsung,SM-A500H,-3,-24,no
Samsung,SM-A500K,-3,-24,no
Samsung,SM-A500L,-3,-24,no
Samsung,SM-A500M,-3,-24,no
Samsung,SM-A500S,-3,-24,no
Samsung,SM-A500W,-3,-24,no
Samsung,SM-A500X,-3,-24,no
Samsung,SM-A500XZ,-3,-24,no
Samsung,SM-A500Y,-3,-24,no
Samsung,SM-A500YZ,-3,-24,no
Samsung,SM-A505F,-3,-24,no
Samsung,SM-A505FM,-3,-24,no
Samsung,SM-A505FN,-3,-24,no
Samsung,SM-A505G,-3,-24,no
Samsung,SM-A505GN,-3,-24,no
Samsung,SM-A505GT,-3,-24,no
Samsung,SM-A505N,-3,-24,no
Samsung,SM-A505U,-3,-24,no
Samsung,SM-A505U1,-3,-24,no
Samsung,SM-A505W,-3,-24,no
Samsung,SM-A505YN,-3,-24,no
Samsung,SM-A5070,-3,-24,no
Samsung,SM-A507FN,-3,-24,no
Samsung,SM-A5100,-5,0,no
Samsung,SM-A5100X,-5,0,no
Samsung,SM-A5108,-5,0,no
Samsung,SM-A510F,-6,-2,yes
Samsung,SM-A510K,-5,0,no
Samsung,SM-A510L,-5,0,no
Samsung,SM-A510M,-5,2,yes
Samsung,SM-A510S,-5,0,no
Samsung,SM-A510X,-5,0,no
Samsung,SM-A510XZ,-5,0,no
Samsung,SM-A510Y,-5,0,no
Samsung,SM-A515F,-3,-24,no
Samsung,SM-A515U,-3,-24,no
Samsung,SM-A515U1,-3,-24,no
Samsung,SM-A515W,-3,-24,no
Samsung,SM-A5160,-3,-24,no
Samsung,SM-A516B,-3,-24,no
Samsung,SM-A516N,-3,-24,no
Samsung,SM-A520F,-3,-24,no
Samsung,SM-A520K,-3,-24,no
Samsung,SM-A520L,-3,-24,no
Samsung,SM-A520S,-3,-24,no
Samsung,SM-A520W,-3,-24,no
Samsung,SM-A520X,-3,-24,no
Samsung,SM-A530F,-3,-24,no
Samsung,SM-A530N,-3,-24,no
Samsung,SM-A530W,-3,-24,no
Samsung,SM-A530X,-3,-24,no
Samsung,SM-A600A,-3,-24,no
Samsung,SM-A600AZ,-3,-24,no
Samsung,SM-A600F,-3,-24,no
Samsung,SM-A600FN,-3,-24,no
Samsung,SM-A600G,-3,-24,no
Samsung,SM-A600GN,-3,-24,no
Samsung,SM-A600N,-3,-24,no
Samsung,SM-A600P,-3,-24,no
Samsung,SM-A600T,-3,-24,no
Samsung,SM-A600T1,-3,-24,no
Samsung,SM-A600U,-3,-24,no
Samsung,SM-A6050,-3,-24,no
Samsung,SM-A6058,-3,-24,no
Samsung,SM-A605F,-3,-24,no
Samsung,SM-A605FN,-3,-24,no
Samsung,SM-A605G,-3,-24,no
Samsung,SM-A605GN,-3,-24,no
Samsung,SM-A605K,-3,-24,no
Samsung,SM-A605XC,-3,-24,no
Samsung,SM-A6060,-3,-24,no
Samsung,SM-A606Y,-3,-24,no
Samsung,SM-A7000,-3,-24,no
Samsung,SM-A7009,-3,-24,no
Samsung,SM-A700F,-3,-24,no
Samsung,SM-A700FD,-3,-24,no
Samsung,SM-A700H,-3,-24,no
Samsung,SM-A700K,-3,-24,no
Samsung,SM-A700L,-3,-24,no
Samsung,SM-A700S,-3,-24,no
Samsung,SM-A700X,-3,-24,no
Samsung,SM-A700YD,-3,-24,no
Samsung,SM-A7050,-3,-24,no
Samsung,SM-A705F,-3,-24,no
Samsung,SM-A705FN,-3,-24,no
Samsung,SM-A705GM,-3,-24,no
Samsung,SM-A705MN,-3,-24,no
Samsung,SM-A705U,-3,-24,no
Samsung,SM-A705W,-3,-24,no
Samsung,SM-A705YN,-3,-24,no
Samsung,SM-A7070,-3,-24,no
Samsung,SM-A707F,-3,-24,no
Samsung,SM-A7100,4,-6,no
Samsung,SM-A7108,4,-6,no
Samsung,SM-A710F,4,-6,yes
Samsung,SM-A710K,4,-6,no
Samsung,SM-A710L,4,-6,no
Samsung,SM-A710M,4,-6,no
Samsung,SM-A710S,4,-6,no
Samsung,SM-A710X,4,-6,no
Samsung,SM-A710XZ,4,-6,no
Samsung,SM-A710Y,4,-6,no
Samsung,SM-A715F,-3,-24,no
Samsung,SM-A715W,-3,-24,no
Samsung,SM-A7160,-3,-24,no
Samsung,SM-A716B,-3,-24,no
Samsung,SM-A716S,-3,-24,no
Samsung,SM-A716U,-3,-24,no
Samsung,SM-A720F,-3,-24,no
Samsung,SM-A720S,-3,-24,no
Samsung,SM-A730F,-3,-24,no
Samsung,SM-A730X,-3,-24,no
Samsung,SM-A750C,-3,-24,no
Samsung,SM-A750F,-2,-21,no
Samsung,SM-A750FN,-2,-21,no
Samsung,SM-A750G,-2,-21,no
Samsung,SM-A750GN,-2,-21,yes
Samsung,SM-A750N,-2,-21,no
Samsung,SM-A8000,-3,-24,no
Samsung,SM-A800F,-3,-24,no
Samsung,SM-A800I,-3,-24,no
Samsung,SM-A800IZ,-3,-24,no
Samsung,SM-A800S,-3,-24,no
Samsung,SM-A800X,-3,-24,no
Samsung,SM-A800YZ,-3,-24,no
Samsung,SM-A8050,-3,-24,no
Samsung,SM-A805F,-3,-24,no
Samsung,SM-A805N,-3,-24,no
Samsung,SM-A810F,-3,-24,no
Samsung,SM-A810S,-3,-24,no
Samsung,SM-A810YZ,-3,-24,no
Samsung,SM-A9000,-3,-24,no
Samsung,SM-A9080,-3,-24,no
Samsung,SM-A908B,-3,-24,no
Samsung,SM-A908N,-3,-24,no
Samsung,SM-A9100,-3,-24,no
Samsung,SM-A910F,-3,-24,no
Samsung,SM-A9200,-1,-30,yes
Samsung,SM-A920F,0,-32,yes
Samsung,SM-A920N,0,-32,no
Samsung,SM-C101,-3,-24,no
Samsung,SM-C105,-3,-24,no
Samsung,SM-C105K,-3,-24,no
Samsung,SM-C105L,-3,-24,no
Samsung,SM-C105S,-3,-24,no
Samsung,SM-C111,-3,-24,no
Samsung,SM-C111M,-3,-24,no
Samsung,SM-C115,-3,-24,no
Samsung,SM-C115L,-3,-24,no
Samsung,SM-C115M,-3,-24,no
Samsung,SM-C115W,-3,-24,no
Samsung,SM-C5000,-3,-24,no
Samsung,SM-C500X,-3,-24,no
Samsung,SM-C5010,-1,-22,yes
Samsung,SM-C5018,-1,-22,no
Samsung,SM-C7000,-3,-24,no
Samsung,SM-C700X,-3,-24,no
Samsung,SM-C7010,-3,-24,no
Samsung,SM-C7018,-3,-24,no
Samsung,SM-C701F,-3,-24,no
Samsung,SM-C701X,-3,-24,no
Samsung,SM-C7100,-2,-2,yes
Samsung,SM-C7108,-2,-2,no
Samsung,SM-C710F,-3,-24,no
Samsung,SM-C710X,-2,-2,no
Samsung,SM-C9000,-3,-24,no
Samsung,SM-C9008,-3,-24,no
Samsung,SM-C900F,-3,-24,no
Samsung,SM-C900X,-3,-24,no
Samsung,SM-C900Y,-3,-24,no
Samsung,SM-E500F,-3,-24,no
Samsung,SM-E500H,-3,-24,no
Samsung,SM-E500M,-3,-24,no
Samsung,SM-E500YZ,-3,-24,no
Samsung,SM-E7000,-3,-24,no
Samsung,SM-E7009,-3,-24,no
Samsung,SM-E700F,-3,-24,no
Samsung,SM-E700H,-3,-24,no
Samsung,SM-E700M,-3,-24,no
Samsung,SM-F7000,-3,-24,no
Samsung,SM-F700F,-3,-24,no
Samsung,SM-F700N,-3,-24,no
Samsung,SM-F700U,-3,-24,no
Samsung,SM-F700U1,-3,-24,no
Samsung,SM-F700W,-3,-24,no
Samsung,SM-F9000,-3,-24,no
Samsung,SM-F900F,-3,-24,no
Samsung,SM-F900U,-3,-24,no
Samsung,SM-F900U1,-3,-24,no
Samsung,SM-F900W,-3,-24,no
Samsung,SM-F907B,-3,-24,no
Samsung,SM-F907N,-3,-24,no
Samsung,SM-G110B,-3,-24,no
Samsung,SM-G110H,-3,-24,no
Samsung,SM-G110M,-3,-24,no
Samsung,SM-G130BT,-3,-24,no
Samsung,SM-G130BU,-3,-24,no
Samsung,SM-G130E,-3,-24,no
Samsung,SM-G130H,-3,-24,no
Samsung,SM-G130HN,-3,-24,no
Samsung,SM-G130M,-3,-24,no
Samsung,SM-G130U,-3,-24,no
Samsung,SM-G150N0,-3,-24,no
Samsung,SM-G150NK,-3,-24,no
Samsung,SM-G150NL,-3,-24,no
Samsung,SM-G150NS,-3,-24,no
Samsung,SM-G155S,-3,-24,no
Samsung,SM-G1600,-3,-24,no
Samsung,SM-G160N,-3,-24,no
Samsung,SM-G1650,-2,-26,yes
Samsung,SM-G165N,-3,-24,no
Samsung,SM-G310HN,-3,-24,no
Samsung,SM-G310R5,-3,-24,no
Samsung,SM-G3139D,-3,-24,no
Samsung,SM-G313F,-3,-24,no
Samsung,SM-G313H,-3,-24,no
Samsung,SM-G313HN,-3,-24,no
Samsung,SM-G313HU,-3,-24,no
Samsung,SM-G313HY,-3,-24,no
Samsung,SM-G313HZ,-3,-24,no
Samsung,SM-G313M,-3,-24,no
Samsung,SM-G313ML,-3,-24,no
Samsung,SM-G313MU,-3,-24,no
Samsung,SM-G313MY,-3,-24,no
Samsung,SM-G313U,-3,-24,no
Samsung,SM-G316H,-3,-24,no
Samsung,SM-G316HU,-3,-24,no
Samsung,SM-G316M,-3,-24,no
Samsung,SM-G316ML,-3,-24,no
Samsung,SM-G316MY,-3,-24,no
Samsung,SM-G316U,-3,-24,no
Samsung,SM-G318H,-3,-24,no
Samsung,SM-G318HZ,-3,-24,no
Samsung,SM-G318ML,-3,-24,no
Samsung,SM-G318MZ,-3,-24,no
Samsung,SM-G350,-3,-24,no
Samsung,SM-G3502,-3,-24,no
Samsung,SM-G3502C,-3,-24,no
Samsung,SM-G3502I,-3,-24,no
Samsung,SM-G3502L,-3,-24,no
Samsung,SM-G3502T,-3,-24,no
Samsung,SM-G3502U,-3,-24,no
Samsung,SM-G3508,-3,-24,no
Samsung,SM-G3508I,-3,-24,no
Samsung,SM-G3508J,-3,-24,no
Samsung,SM-G3509,-3,-24,no
Samsung,SM-G3509I,-3,-24,no
Samsung,SM-G350E,-3,-24,no
Samsung,SM-G350L,-3,-24,no
Samsung,SM-G350M,-3,-24,no
Samsung,SM-G3518,-3,-24,no
Samsung,SM-G3556D,-3,-24,no
Samsung,SM-G3558,-3,-24,no
Samsung,SM-G3559,-3,-24,no
Samsung,SM-G355H,-3,-24,no
Samsung,SM-G355HN,-3,-24,no
Samsung,SM-G355HQ,-3,-24,no
Samsung,SM-G355M,-3,-24,no
Samsung,SM-G357FZ,-3,-24,no
Samsung,SM-G357M,-3,-24,no
Samsung,SM-G3586V,-3,-24,no
Samsung,SM-G3589W,-3,-24,no
Samsung,SM-G3606,-3,-24,no
Samsung,SM-G3608,-3,-24,no
Samsung,SM-G3609,-3,-24,no
Samsung,SM-G360BT,-3,-24,no
Samsung,SM-G360F,-3,-24,no
Samsung,SM-G360FY,-3,-24,no
Samsung,SM-G360GY,-3,-24,no
Samsung,SM-G360H,-3,-24,no
Samsung,SM-G360HU,-3,-24,no
Samsung,SM-G360M,-3,-24,no
Samsung,SM-G360P,-3,-24,no
Samsung,SM-G360R6,-3,-24,no
Samsung,SM-G360T,-3,-24,no
Samsung,SM-G360T1,-3,-24,no
Samsung,SM-G360V,-3,-24,no
Samsung,SM-G361F,-3,-24,no
Samsung,SM-G361H,-3,-24,no
Samsung,SM-G361HU,-3,-24,no
Samsung,SM-G361M,-3,-24,no
Samsung,SM-G3812,-3,-24,no
Samsung,SM-G3812B,-3,-24,no
Samsung,SM-G3815,-3,-24,no
Samsung,SM-G3818,-3,-24,no
Samsung,SM-G3819,-3,-24,no
Samsung,SM-G3819D,-3,-24,no
Samsung,SM-G386F,-3,-24,no
Samsung,SM-G386T,-3,-24,no
Samsung,SM-G386T1,-3,-24,no
Samsung,SM-G386W,-3,-24,no
Samsung,SM-G388F,-3,-24,no
Samsung,SM-G389F,-3,-24,no
Samsung,SM-G390F,-3,-24,no
Samsung,SM-G390W,-3,-24,no
Samsung,SM-G390Y,-3,-24,no
Samsung,SM-G398FN,-3,-24,no
Samsung,SM-G5108,-3,-24,no
Samsung,SM-G5108Q,-3,-24,no
Samsung,SM-G5306W,-3,-24,no
Samsung,SM-G5308W,-3,-24,no
Samsung,SM-G5309W,-3,-24,no
Samsung,SM-G530BT,-3,-24,no
Samsung,SM-G530F,-3,-24,no
Samsung,SM-G530FZ,-3,-24,no
Samsung,SM-G530H,-3,-24,no
Samsung,SM-G530M,-3,-24,no
Samsung,SM-G530MU,-3,-24,no
Samsung,SM-G530P,-3,-24,no
Samsung,SM-G530R4,-3,-24,no
Samsung,SM-G530R7,-3,-24,no
Samsung,SM-G530T,-3,-24,no
Samsung,SM-G530T1,-3,-24,no
Samsung,SM-G530W,-3,-24,no
Samsung,SM-G530Y,-3,-24,no
Samsung,SM-G531BT,-3,-24,no
Samsung,SM-G531F,-3,-24,no
Samsung,SM-G531H,-3,-24,no
Samsung,SM-G531M,-3,-24,no
Samsung,SM-G531Y,-3,-24,no
Samsung,SM-G532F,-5,-18,yes
Samsung,SM-G532G,-6,-22,no
Samsung,SM-G532M,-6,-22,yes
Samsung,SM-G532MT,-5,-18,no
Samsung,SM-G5500,-3,-24,no
Samsung,SM-G550FY,-3,-24,no
Samsung,SM-G550T,-3,-24,no
Samsung,SM-G550T1,-3,-24,no
Samsung,SM-G550T2,-3,-24,no
Samsung,SM-G5510,-3,-24,no
Samsung,SM-G5520,-3,-24,no
Samsung,SM-G5528,-3,-24,no
Samsung,SM-G5700,-3,-24,no
Samsung,SM-G570F,-3,-24,no
Samsung,SM-G570M,-3,-24,no
Samsung,SM-G570Y,-3,-24,no
Samsung,SM-G6000,-3,-20,yes
Samsung,SM-G600F,-3,-20,no
Samsung,SM-G600FY,-3,-24,no
Samsung,SM-G600S,-3,-24,no
Samsung,SM-G6100,-3,-24,no
Samsung,SM-G610F,-6,-1,yes
Samsung,SM-G610K,-3,-24,no
Samsung,SM-G610L,-3,-24,no
Samsung,SM-G610M,-3,-24,no
Samsung,SM-G610S,-3,-24,no
Samsung,SM-G610Y,-3,-24,no
Samsung,SM-G611F,0,0,yes
Samsung,SM-G611FF,-3,-24,no
Samsung,SM-G611K,0,0,no
Samsung,SM-G611L,0,0,no
Samsung,SM-G611M,-3,-24,no
Samsung,SM-G611MT,-3,-24,no
Samsung,SM-G611S,0,0,no
Samsung,SM-G615F,-3,-24,no
Samsung,SM-G615FU,-3,-24,no
Samsung,SM-G6200,-3,-24,no
Samsung,SM-G710,-3,-24,no
Samsung,SM-G7102,-3,-24,no
Samsung,SM-G7102T,-3,-24,no
Samsung,SM-G7105,-3,-24,no
Samsung,SM-G7105H,-3,-24,no
Samsung,SM-G7105L,-3,-24,no
Samsung,SM-G7106,-3,-24,no
Samsung,SM-G7108,-3,-24,no
Samsung,SM-G7109,-3,-24,no
Samsung,SM-G710K,-3,-24,no
Samsung,SM-G710L,-3,-24,no
Samsung,SM-G710S,-3,-24,no
Samsung,SM-G715FN,-3,-24,no
Samsung,SM-G715U,-3,-24,no
Samsung,SM-G715U1,-3,-24,no
Samsung,SM-G715W,-3,-24,no
Samsung,SM-G7200,-3,-24,no
Samsung,SM-G7202,-3,-24,no
Samsung,SM-G720AX,-3,-24,no
Samsung,SM-G720N0,-3,-24,no
Samsung,SM-G730V,-3,-24,no
Samsung,SM-G730W8,-3,-24,no
Samsung,SM-G7508Q,-3,-24,no
Samsung,SM-G750F,-3,-24,no
Samsung,SM-G750H,-3,-24,no
Samsung,SM-G770F,-3,-24,no
Samsung,SM-G770U1,-3,-24,no
Samsung,SM-G800F,-3,-24,no
Samsung,SM-G800H,-3,-24,no
Samsung,SM-G800HQ,-3,-24,no
Samsung,SM-G800M,-3,-24,no
Samsung,SM-G800R4,-3,-24,no
Samsung,SM-G800X,-3,-24,no
Samsung,SM-G800Y,-3,-24,no
Samsung,SM-G8508S,0,-28,no
Samsung,SM-G850F,0,-28,yes
Samsung,SM-G850FQ,0,-28,no
Samsung,SM-G850K,0,-28,no
Samsung,SM-G850L,0,-28,no
Samsung,SM-G850M,0,-28,no
Samsung,SM-G850S,0,-28,no
Samsung,SM-G850W,0,-28,no
Samsung,SM-G850X,0,-28,no
Samsung,SM-G850Y,0,-28,no
Samsung,SM-G860P,-3,-24,no
Samsung,SM-G870F,-3,-24,no
Samsung,SM-G870F0,-3,-24,no
Samsung,SM-G870W,-3,-24,no
Samsung,SM-G8750,-3,-24,no
Samsung,SM-G8850,-5,-27,yes
Samsung,SM-G8858,-5,-27,no
Samsung,SM-G885F,-3,-33,no
Samsung,SM-G885S,-3,-33,yes
Samsung,SM-G885Y,-3,-33,no
Samsung,SM-G8870,-3,-24,no
Samsung,SM-G887F,-3,-24,no
Samsung,SM-G887N,-3,-24,no
Samsung,SM-G889A,-3,-24,no
